0.000000, 0.948503
0.000000, 0.948536
0.010000, 0.952580
0.020000, 0.961385
0.030000, 0.969448
0.040000, 0.976660
0.050000, 0.984359
0.060000, 0.992645
0.070000, 1.000000
0.080000, 0.998350
0.090000, 0.992848
0.100000, 0.986782
0.110000, 0.980999
0.120000, 0.975230
0.130000, 0.962840
0.140000, 0.947406
0.150000, 0.932743
0.160000, 0.910976
0.170000, 0.891727
0.180000, 0.873125
0.190000, 0.857354
0.200000, 0.827436
0.210000, 0.809498
0.220000, 0.791170
0.230000, 0.762945
0.240000, 0.738298
0.250000, 0.713087
0.260000, 0.693581
0.270000, 0.672660
0.280000, 0.646812
0.290000, 0.627109
0.300000, 0.607729
0.310000, 0.587511
0.320000, 0.562055
0.330000, 0.530659
0.340000, 0.504547
0.350000, 0.483647
0.360000, 0.463904
0.370000, 0.441646
0.380000, 0.411740
0.390000, 0.383774
0.400000, 0.355859
0.410000, 0.331604
0.420000, 0.303954
0.430000, 0.276110
0.440000, 0.240882
0.450000, 0.212208
0.460000, 0.176498
0.470000, 0.142745
0.480000, 0.101632
0.490000, 0.059204
0.500000, 0.000000
