0.000000, 1.104492
0.000100, 1.068970
0.000200, 1.034058
0.000300, 0.999634
0.000400, 0.965698
0.000500, 0.932129
0.000600, 0.899170
0.000700, 0.866699
0.000800, 0.834351
0.000900, 0.802856
0.001000, 0.771729
0.001100, 0.740967
0.001200, 0.710693
0.001300, 0.681274
0.001400, 0.651855
0.001500, 0.623535
0.001600, 0.594604
0.001700, 0.567261
0.001800, 0.539673
0.001900, 0.512939
0.002000, 0.486328
0.002100, 0.460693
0.002200, 0.435059
0.002300, 0.410278
0.002400, 0.385742
0.002500, 0.361816
0.002600, 0.338379
0.002700, 0.315186
0.002800, 0.292358
0.002900, 0.270874
0.003000, 0.248779
0.003100, 0.227661
0.003200, 0.206909
0.003300, 0.186768
0.003400, 0.167236
0.003500, 0.147827
0.003600, 0.128906
0.003700, 0.110718
0.003800, 0.092529
0.003900, 0.075317
0.004000, 0.058472
0.004100, 0.042236
0.004200, 0.026489
0.004300, 0.010498
0.004400, -0.004639
0.004500, -0.018921
0.004600, -0.032959
0.004700, -0.046631
0.004800, -0.060181
0.004900, -0.072144
0.005000, -0.084595
0.005100, -0.096436
0.005200, -0.107544
0.005300, -0.117920
0.005400, -0.128540
0.005500, -0.138428
0.005600, -0.148193
0.005700, -0.156494
0.005800, -0.165161
0.005900, -0.173340
0.006000, -0.180664
0.006100, -0.187378
0.006200, -0.193970
0.006300, -0.200073
0.006400, -0.205933
0.006500, -0.210693
0.006600, -0.215454
0.006700, -0.219482
0.006800, -0.223389
0.006900, -0.226807
0.007000, -0.229614
0.007100, -0.231934
0.007200, -0.233398
0.007300, -0.234985
0.007400, -0.235840
0.007500, -0.236328
0.007600, -0.236328
0.007700, -0.235718
0.007800, -0.234619
0.007900, -0.232910
0.008000, -0.231445
0.008100, -0.228882
0.008200, -0.226074
0.008300, -0.222778
0.008400, -0.218872
0.008500, -0.214600
0.008600, -0.209595
0.008700, -0.204834
0.008800, -0.198853
0.008900, -0.192749
0.009000, -0.186279
0.009100, -0.178955
0.009200, -0.171631
0.009300, -0.163940
0.009400, -0.155273
0.009500, -0.146240
0.009600, -0.137085
0.009700, -0.126953
0.009800, -0.116821
0.009900, -0.105835
0.010000, -0.094604
0.010100, -0.083252
0.010200, -0.070557
0.010300, -0.058350
0.010400, -0.044800
0.010500, -0.031616
0.010600, -0.017334
0.010700, -0.002808
0.010800, 0.012329
0.010900, 0.027588
0.011000, 0.043579
0.011100, 0.060059
0.011200, 0.077026
0.011300, 0.094238
0.011400, 0.111938
0.011500, 0.130249
0.011600, 0.148926
0.011700, 0.167969
0.011800, 0.187378
0.011900, 0.207642
0.012000, 0.228394
0.012100, 0.249878
0.012200, 0.270874
0.012300, 0.293091
0.012400, 0.315430
0.012500, 0.338135
0.012600, 0.361328
0.012700, 0.385620
0.012800, 0.409790
0.012900, 0.434570
0.013000, 0.459839
0.013100, 0.485352
0.013200, 0.511597
0.013300, 0.537964
0.013400, 0.565308
0.013500, 0.592529
0.013600, 0.620605
0.013700, 0.649170
0.013800, 0.677979
0.013900, 0.707153
0.014000, 0.737183
0.014100, 0.767578
0.014200, 0.798218
0.014300, 0.829468
0.014400, 0.860840
0.014500, 0.893433
0.014600, 0.926025
