0.0;1.0
0.0;0.9999460194334358
0.010000000000000009;0.2405405624350006
0.020000000000000018;0.1464823766322131
0.030000000000000027;0.11705548971787258
0.040000000000000036;0.10190183823366823
0.050000000000000044;0.09240331803252383
0.06000000000000005;0.0842106785914832
0.06999999999999995;0.0780263207194722
0.07999999999999996;0.07270125867121102
0.08999999999999997;0.06857340592173686
0.09999999999999998;0.06422617844846658
0.10999999999999999;0.06062671068760551
0.12;0.05705495593614003
0.13;0.05391756614246449
0.14;0.051049695575217234
0.15000000000000002;0.048234880835168116
0.16000000000000003;0.04566098257869214
0.17000000000000004;0.043046885872798125
0.18000000000000005;0.04079328728601925
0.18999999999999995;0.03844400734643291
0.19999999999999996;0.036079629651043735
0.20999999999999996;0.033836140478376485
0.21999999999999997;0.03168305551809599
0.22999999999999998;0.02954637957653658
0.24;0.027752280188490006
0.25;0.02599127013366177
0.26;0.02426880887490281
0.27;0.022708306818790047
0.28;0.021174100032855376
0.29000000000000004;0.019379148834414744
0.30000000000000004;0.017701671624222606
0.31000000000000005;0.016075114880925716
0.31999999999999995;0.014672499673657436
0.32999999999999996;0.013076732083799053
0.33999999999999997;0.011866901697101521
0.35;0.010413344144246366
0.36;0.00934784894479887
0.37;0.008281951177425419
0.38;0.007162665026741071
0.39;0.006038991469095567
0.4;0.005122036541429029
0.41000000000000003;0.004168036613097789
0.42000000000000004;0.003341146048808059
0.43000000000000005;0.002573645922232535
0.43999999999999995;0.0019204386221427785
0.44999999999999996;0.0013478718036558839
0.45999999999999996;0.0009413832161590345
0.47;0.0006028556791768403
0.48;0.0003264942565867376
0.49;0.00012639466011499231
0.5;0.0
