0.000000, 0.913561
0.000100, 0.855356
0.000200, 0.799060
0.000300, 0.744678
0.000400, 0.692214
0.000500, 0.641669
0.000600, 0.593042
0.000700, 0.546328
0.000800, 0.501522
0.000900, 0.458613
0.001000, 0.417591
0.001100, 0.378441
0.001200, 0.341148
0.001300, 0.305692
0.001400, 0.272052
0.001500, 0.240207
0.001600, 0.210130
0.001700, 0.181795
0.001800, 0.155172
0.001900, 0.130231
0.002000, 0.106939
0.002100, 0.085261
0.002200, 0.065161
0.002300, 0.046602
0.002400, 0.029545
0.002500, 0.013949
0.002600, -0.000228
0.002700, -0.013029
0.002800, -0.024497
0.002900, -0.034678
0.003000, -0.043617
0.003100, -0.051361
0.003200, -0.057958
0.003300, -0.063455
0.003400, -0.067902
0.003500, -0.071346
0.003600, -0.073837
0.003700, -0.075424
0.003800, -0.076157
0.003900, -0.076086
0.004000, -0.075259
0.004100, -0.073725
0.004200, -0.071535
0.004300, -0.068736
0.004400, -0.065376
0.004500, -0.061503
0.004600, -0.057164
0.004700, -0.052406
0.004800, -0.047273
0.004900, -0.041810
0.005000, -0.036062
0.005100, -0.030070
0.005200, -0.023876
0.005300, -0.017522
0.005400, -0.011046
0.005500, -0.004486
0.005600, 0.002121
0.005700, 0.008740
0.005800, 0.015336
0.005900, 0.021876
0.006000, 0.028330
0.006100, 0.034668
0.006200, 0.040862
0.006300, 0.046885
0.006400, 0.052712
0.006500, 0.058321
0.006600, 0.063688
0.006700, 0.068794
0.006800, 0.073620
0.006900, 0.078150
0.007000, 0.082368
0.007100, 0.086261
0.007200, 0.089816
0.007300, 0.093023
0.007400, 0.095873
0.007500, 0.098359
0.007600, 0.100475
0.007700, 0.102216
0.007800, 0.103581
0.007900, 0.104568
0.008000, 0.105177
0.008100, 0.105409
0.008200, 0.105267
0.008300, 0.104756
0.008400, 0.103880
0.008500, 0.102647
0.008600, 0.101064
0.008700, 0.099140
0.008800, 0.096885
0.008900, 0.094309
0.009000, 0.091425
0.009100, 0.088245
0.009200, 0.084783
0.009300, 0.081052
0.009400, 0.077069
0.009500, 0.072848
0.009600, 0.068406
0.009700, 0.063759
0.009800, 0.058924
0.009900, 0.053920
0.010000, 0.048763
0.010100, 0.043472
0.010200, 0.038066
0.010300, 0.032562
0.010400, 0.026979
0.010500, 0.021336
0.010600, 0.015651
0.010700, 0.009943
0.010800, 0.004230
0.010900, -0.001470
0.011000, -0.007139
0.011100, -0.012760
0.011200, -0.018316
0.011300, -0.023789
0.011400, -0.029163
0.011500, -0.034423
0.011600, -0.039553
0.011700, -0.044539
0.011800, -0.049366
0.011900, -0.054020
0.012000, -0.058490
0.012100, -0.062762
0.012200, -0.066825
0.012300, -0.070669
0.012400, -0.074283
0.012500, -0.077658
0.012600, -0.080787
0.012700, -0.083661
0.012800, -0.086273
0.012900, -0.088619
0.013000, -0.090691
0.013100, -0.092488
0.013200, -0.094004
0.013300, -0.095237
0.013400, -0.096186
0.013500, -0.096850
0.013600, -0.097229
0.013700, -0.097323
0.013800, -0.097134
0.013900, -0.096664
0.014000, -0.095917
0.014100, -0.094896
0.014200, -0.093605
0.014300, -0.092050
0.014400, -0.090237
0.014500, -0.088173
0.014600, -0.085865
0.014700, -0.083320
0.014800, -0.080546
0.014900, -0.077554
0.015000, -0.074352
0.015100, -0.070951
0.015200, -0.067360
0.015300, -0.063590
0.015400, -0.059653
0.015500, -0.055560
0.015600, -0.051324
0.015700, -0.046955
0.015800, -0.042466
0.015900, -0.037870
0.016000, -0.033180
0.016100, -0.028408
0.016200, -0.023567
0.016300, -0.018671
0.016400, -0.013731
0.016500, -0.008762
0.016600, -0.003776
0.016700, 0.001215
0.016800, 0.006197
0.016900, 0.011158
0.017000, 0.016086
0.017100, 0.020968
0.017200, 0.025792
0.017300, 0.030547
0.017400, 0.035222
0.017500, 0.039805
0.017600, 0.044286
0.017700, 0.048653
0.017800, 0.052899
0.017900, 0.057012
0.018000, 0.060983
0.018100, 0.064805
0.018200, 0.068468
0.018300, 0.071965
0.018400, 0.075289
0.018500, 0.078432
0.018600, 0.081390
0.018700, 0.084155
0.018800, 0.086723
0.018900, 0.089089
0.019000, 0.091248
0.019100, 0.093198
0.019200, 0.094935
0.019300, 0.096457
0.019400, 0.097761
0.019500, 0.098847
0.019600, 0.099712
0.019700, 0.100358
0.019800, 0.100783
0.019900, 0.100989
0.020000, 0.100976
0.020100, 0.100747
0.020200, 0.100302
0.020300, 0.099646
0.020400, 0.098781
0.020500, 0.097710
0.020600, 0.096437
0.020700, 0.094967
0.020800, 0.093304
0.020900, 0.091453
0.021000, 0.089419
0.021100, 0.087209
0.021200, 0.084828
0.021300, 0.082283
0.021400, 0.079581
0.021500, 0.076727
0.021600, 0.073730
0.021700, 0.070596
0.021800, 0.067334
0.021900, 0.063950
0.022000, 0.060454
0.022100, 0.056851
0.022200, 0.053152
0.022300, 0.049364
0.022400, 0.045495
0.022500, 0.041553
0.022600, 0.037548
0.022700, 0.033487
0.022800, 0.029378
0.022900, 0.025230
0.023000, 0.021051
0.023100, 0.016849
0.023200, 0.012633
0.023300, 0.008409
0.023400, 0.004188
0.023500, -0.000025
0.023600, -0.004222
0.023700, -0.008394
0.023800, -0.012536
0.023900, -0.016639
0.024000, -0.020697
0.024100, -0.024704
0.024200, -0.028652
0.024300, -0.032536
0.024400, -0.036350
0.024500, -0.040087
0.024600, -0.043744
0.024700, -0.047314
0.024800, -0.050793
0.024900, -0.054175
0.025000, -0.057458
0.025100, -0.060636
0.025200, -0.063706
0.025300, -0.066664
0.025400, -0.069507
0.025500, -0.072233
0.025600, -0.074838
0.025700, -0.077321
0.025800, -0.079678
0.025900, -0.081910
0.026000, -0.084013
0.026100, -0.085987
0.026200, -0.087831
0.026300, -0.089544
0.026400, -0.091125
0.026500, -0.092575
0.026600, -0.093894
0.026700, -0.095081
0.026800, -0.096137
0.026900, -0.097064
0.027000, -0.097861
0.027100, -0.098530
0.027200, -0.099073
0.027300, -0.099491
0.027400, -0.099785
0.027500, -0.099957
0.027600, -0.100009
0.027700, -0.099944
0.027800, -0.099764
0.027900, -0.099470
0.028000, -0.099066
0.028100, -0.098554
0.028200, -0.097936
0.028300, -0.097216
0.028400, -0.096395
0.028500, -0.095478
0.028600, -0.094466
0.028700, -0.093362
0.028800, -0.092170
0.028900, -0.090892
0.029000, -0.089531
0.029100, -0.088090
0.029200, -0.086572
0.029300, -0.084980
0.029400, -0.083316
0.029500, -0.081583
0.029600, -0.079783
0.029700, -0.077921
0.029800, -0.075996
0.029900, -0.074013
0.030000, -0.071974
0.030100, -0.069880
0.030200, -0.067735
0.030300, -0.065539
0.030400, -0.063295
0.030500, -0.061004
0.030600, -0.058669
0.030700, -0.056290
0.030800, -0.053870
0.030900, -0.051409
0.031000, -0.048908
0.031100, -0.046369
0.031200, -0.043792
0.031300, -0.041178
0.031400, -0.038527
0.031500, -0.035841
0.031600, -0.033118
0.031700, -0.030359
0.031800, -0.027565
0.031900, -0.024734
0.032000, -0.021867
0.032100, -0.018963
0.032200, -0.016022
0.032300, -0.013042
0.032400, -0.010023
0.032500, -0.006964
0.032600, -0.003863
0.032700, -0.000720
0.032800, 0.002468
0.032900, 0.005701
0.033000, 0.008981
0.033100, 0.012311
0.033200, 0.015691
0.033300, 0.019123
0.033400, 0.022611
0.033500, 0.026155
0.033600, 0.029758
0.033700, 0.033423
0.033800, 0.037151
0.033900, 0.040945
0.034000, 0.044807
0.034100, 0.048739
0.034200, 0.052746
0.034300, 0.056827
0.034400, 0.060988
0.034500, 0.065229
0.034600, 0.069553
0.034700, 0.073964
0.034800, 0.078463
0.034900, 0.083053
0.035000, 0.087737
0.035100, 0.092518
0.035200, 0.097397
0.035300, 0.102377
